product_id,product_name,price,seller_id,details,timestmp
11437,Cremica Italian Salad Dressing Sauce  (350 g),147,808,,2019-11-23 00:38:24
11438,Kumbh Sanora Almonds  (100 g),124,794,,2019-11-16 00:23:20
11439,SugarFree Natura Sweetener  (300 Tablets),184,409,,2019-11-05 00:24:51
11440,Kumbh Split Cashews  (200 g),203,435,,2019-11-03 00:27:39
11441,Lotus Herbals Papayablem Papaya-N-Saffron Anti-Blemish Cream  (50 g),432,214,,2019-11-08 00:32:12
11442,MDH (Haldi)Turmeric Powder  (200 g),53,13,,2019-11-08 00:23:33
11443,On1y Mixed Herbs  (14 g),84,953,,2019-11-15 00:23:22
11444,Amul Pure Ghee 1 L Pouch,428,305,,2019-11-13 00:25:20
11445,Veeba Peri Peri Sauce  (300 g),134,351,,2019-11-14 00:27:24
11446,Fun Foods Veg Mayonnaise Green Mint 250 g,66,789,,2019-11-02 00:31:12
11447,Set Wet Studio X Edge Perfume - 49 ml  (For Men),239,66,"Smell like a dream in reality with this Set Wet perfume. With traces of citrus and cedarwood, this perfume is both, light and fresh and potent and sensual.",2019-11-20 00:33:51
11448,Nivea Whitening Cool Sensation Body Lotion  (400 ml),347,130,"Bring dull and lifeless skin back to its healthy and radiant condition with this Nivea Whitening Body Lotion. Gives Even-toned Skin Enriched with the goodness of camu camu and menthol, this body lotion gives you even-toned skin and keeps you feeling refreshed for hours. Sun Protection It contains SPF 15 to keep your skin protected from the harmful rays of the sun. Light Formula Hate the greasy feeling? This body lotion has a light formula which quickly absorbs into your skin and leaves it feeling soft and moisturized without being too oily or greasy.",2019-11-25 00:34:06
11449,Ikkai Bffs Hangout Masking Pack (5 Variants Inside)  (50 g),302,304,"This healthy combo pack of 5 super nutritious and fresh products commit to provide brighter, healthier and radiant glow on you. Dig into these super-awesome cute-looking ones they are all safe, created with organic ingredients to pamper you like no one else.IKKAI PAPAYA POWER FACE SCRUB.Effectively & deeply purifies and smoothens skin.100% Organic.Preservative Free.Works in just 5 minutes.Made of organic & naturally sourced ingredients.Enriched with crushed papaya seeds & papaya enzymes.Breathes in freshness, glow & vitality like never before.IKKAI FRUITY SURPRISE FACE MASK Effectively nourishes & deeply moisturises skin.100% Organic.Preservative Free.Works in just 15 minutes.Made of organic & naturally sourced ingredients.Created with pure organic blue berries and acai berries.Leaves you feeling super soft, nourished & all gorgeous.IKKAI AWESOME ALMOND FACE SCRUB Effectively refines and nourishes the skin.100% Organic.Preservative Free.Works in just 5 minutes.Made of organic & naturally sourced ingredients.Enriched with crushed almond & walnut shell.Breathes in freshness, brightness & radiance like never before.IKKAI CHOCO DELIGHT FACE MASK Effectively renews & is high on hydration.Works in just 10 minutes.Made of organic & naturally sourced ingredients.Created with pure organic blueberries and acai berries. Provides radiance, hydration and younger looking skin.IKKAI ORANGE BOOST SOUFFLE Delivers instant radiant glow.100% Organic.Preservative Free.Effective results in just 10 minutes.Made of organic & naturally sourced ingredients.Enriched with real orange & lemon extracts.Leaves you energized, youthful & gorgeous like never before.",2019-11-06 00:33:49
11450,Paper Boat Aam Papad,225,921,,2019-11-21 00:29:06
11451,Aachi Pepper Powder  (100 g),92,673,,2019-11-23 00:23:28
11452,"Ziofit Roasted and Lightly Salted Pistachios  (Combo Pack 1  1 Free, 200 g each)  (200 g)",525,151,,2019-11-06 00:27:32
11453,Origami So Soft Face Tissue 2 Ply  (Pack of 5),468,662,,2019-11-08 00:33:24
11454,"Odomos Fabric Roll-On Mosquito Repellent  (Combo Pack 1  1 Free, 8 ml each)",75,959,,2019-11-24 00:57:15
11455,St. Dalfour Four Fruits 284 g,270,926,,2019-11-10 00:29:40
11456,Timios Melts Carrot & Cumin Baby Finger Foods 50 g,140,778,,2019-11-13 00:23:44
11457,Nivea Men Sensitive Shaving Foam  (25% Extra in Pack)  (200 ml),199,634,,2019-11-23 00:43:49
11458,Bambino Pep Elbow Macaroni Pasta  (450 g),44,89,,2019-11-21 00:27:04
11459,Akar Crystal Iodized Salt  (1 kg),15,350,,2019-11-16 00:25:48
11460,LuvIt Crazy Mango Toffee  (2 Units Reynolds Pen Free),135,592,,2019-11-12 01:04:24
11461,Atish Papad Special Sindhi Disco 200 g,57,796,,2019-11-28 00:22:45
11462,Dabur Vatika Enriched Coconut & Hibiscus Hair Oil  (150 ml),84,877,,2019-11-06 00:32:57
11463,Colin Glass Cleaner Pump  (500 ml),75,259,"Rich in vinegar, this Colin Glass Cleaner Pump is a great means to ensure that all the glass and shiny surfaces in your house remain spotless. Also, it boasts a convenient trigger that helps dispense the cleaning solution with maximum effectiveness. The Power of Shine Boosters Thanks to the power of shine boosters, this Colin Glass Cleaner can remove dirt and dust effectively, ensuring a better shine. Use Anywhere This formula can be used to clean almost all glass and shiny surfaces, such as tabletops, mirrors, refrigerators, kitchen cabinets/shelves, and windows, among other things.",2019-11-15 00:38:20
11464,Oreal Sesame Oil Plastic Bottle  (1 L),248,943,,2019-11-22 00:22:34
11465,Harpic Germ and Stain Blaster Citrus Liquid Toilet Cleaner  (750 ml),124,266,,2019-11-23 00:43:54
11466,Park Avenue Wet Look Gel Hair Gel  (100 g),68,739,"Create trendy hairstyles with a long-lasting effect with the Park Avenue Wet Look Gel Hair Styler. This Alcohol-free hair gel holds your hair properly, letting you try different hairstyles every day. Try Different Hairstyles It lets you create classic and trendy wet look hairstyles without a hard hold. Glycerin It is enriched with the goodness of glycerin to provide a wet look to your hair, leaving your hair fresh and shiny. Pro-Vitamin B5 It helps in locking the moisture in your hair, protecting your locks for all day long.",2019-11-16 00:32:52
11467,Badshah Rajwadi Garam Masala Powder  (50 g),41,48,,2019-11-23 03:06:30
11468,Indica 10 Minutes Creme Hair Color  (Darkest Brown),112,629,,2019-11-23 03:33:01
11469,Flipkart Supermart Select Unpolished Black Masoor Dal (Whole)  (500 g),49,920,"Dal contains high levels of fibers and carbohydrates for digestion and energy. Cultivated on the nutrient-rich fields of Maharashtra, Gujarat, etc., Flipkart Supermart Dal and Pulses add proteins and essential nutrients to your everyday diet. Sourced from the finest traditional farms, our professionals handpick the Select produce carefully to ensure that the maximum nutrition from the farm reaches your food. Through multiple quality checks, cleaning and advanced packaging, Flipkart Supermart Select ensures an enhanced shelf life while also preserving the healthy, natural taste of the produce. So go ahead and enjoy a healthy, hearty meal with your family.",2019-11-07 00:22:26
11470,Eastern Pepper Powder  (100 g),97,693,,2019-11-20 00:26:37
11471,"Lifebuoy Total 10 Soap  (Combo Pack 5  2 Free, 125 g each)  (5 x 125 g)",150,303,,2019-11-20 00:31:49
11472,Mother's Recipe Rajasthani Sweet Lime Pickle  (500 g),116,367,,2019-11-13 00:31:25
11473,Organic Tattva Red Poha  (500 g),68,811,,2019-11-26 00:23:15
11474,ADIDAS Ice Dive EDT Eau de Toilette - 100 ml  (For Men),479,205,,2019-11-23 00:33:28
11475,McVities Wholewheat Marie Biscuits  (200 g),29,538,,2019-11-03 00:26:47
11476,"Kellogg's Corn Flakes Real Strawberry  (575 g, Box)",260,134,,2019-11-20 00:28:19
11477,Lakme Peach Moisturizer  (120 ml),190,8,,2019-11-10 00:33:00
11478,Britannia Good Day Cashew Cookies  (200 g),40,826,,2019-11-29 00:27:27
11479,Homefoil Food Wrapping 500 Gram with 18 Microns Aluminium Foil  (35 m),333,343,,2019-11-16 00:38:14
11480,O.B. Tampon Super Tampons  (Pack of 10),126,244,,2019-11-23 00:43:55
11481,BMS Sweets Till Lads Pouch  (100 g),40,578,,2019-11-15 00:28:09
11482,Priyagold Fresh Gold Guava  (1 L),70,574,,2019-11-23 00:33:50
11483,24 Mantra Organic Mustard Big  (100 g),25,926,,2019-11-18 00:25:04
11484,Park Avenue Beer Shampoo Damage Free  (180 ml),131,988,"Beer is known to naturally condition and strengthen hair as it is rich in Vitamin B. This beer shampoo from Park Avenue is just what you need if you are battling with dry and dull hair. Its amino acids give your hair a Repairing Effect and the hops and yeast present in the beer give you a relieving effect from an itchy scalp. Conditioning Effect Proteins and natural bio-actives of barley and hops when combined together, give you up to five times more conditioned hair. Healthy Ingredients This shampoo has been infused with natural proteins and Vitamin B that work to strengthen hair from root till the tips. Repairing Effect This shampoo contains natural amino acids that are effective in repairing damaged hair. It also lends a sheen to your hair. Calming Effect If you have a dry and itchy scalp, this beer shampoo has hops and yeast that help in reducing the itchiness. Everyday Use This shampoo is safe to use every day as it has a natural cleaning process. Visible Results Continuous use of this beer shampoo will strengthen your hair over time and give you a natural look.",2019-11-03 00:34:29
11485,Nivea Men Dark Spot Reduction Moisturiser  (20 ml),99,290,,2019-11-18 00:31:44
11486,Haldiram's Classic Gup Shup Peanuts  (200 g),46,158,,2019-11-21 00:26:05
11487,Parachute Advansed Ayurvedic Hot Hair Oil  (90ml Parachute Advansed Ayurvedic Hot Oil Free)  (300 ml),160,257,"Here is a hair oil that nourishes your hair by strengthening it, right from the roots to the tip. This Parachute hair oil is made of coconut oil and jasmine extracts which provide a touch of silkiness and softness for your hair. Loaded with Coconut Oil and Jasmine Extracts This Parachute oil is loaded with a perfect combination of coconut oil and jasmine extracts which help in making your hair silkier and shinier as well. Non-sticky Coconut Oil It comes with a non-sticky coconut oil, which plays a pivotal role in strengthening your hair roots. Keeps Your Hair Fresh Whole Day Long This Parachute oil keeps your hair fresh and strong for the whole day.",2019-11-10 00:30:33
11488,Parry's White Label Sugar  (1 kg),49,224,,2019-11-22 00:25:00
11489,Gits Ready Meals - Dal Makhani 300 g,81,811,,2019-11-14 00:32:03
11490,Orbit Sugar Free Sweet Mint Chewing Gum  (22 g),45,352,"Pop an orbit and feel a burst of refreshing flavour in your mouth. This chewing gum is sugar-free so you needn’t worry about those extra calories. Icy and Minty Your mouth will feel minty, clean, and cool, thanks to the invigorating flavour of this chewing gum. Confident and Bold You will not only have more confidence, you will also feel ready to take on the world.",2019-11-15 00:28:52
11491,McVitie's Assorted Butter Cookies  (400 g),350,754,,2019-11-09 00:27:04
11492,Aachi Sambar Powder  (50g Aachi Turmeric Powder Free)  (100 g),47,567,,2019-11-23 03:03:23
11493,Himani Fast Relief Pain Cream  (45 ml),127,147,,2019-11-15 00:39:20
11494,Amul Mystic Mocha Chocolate Bars  (150 g),123,311,,2019-11-25 00:29:19
11495,Scotch Brite Scratch Proof Wipes  (Yellow),59,443,NA,2019-11-20 00:35:25
11496,Odonil Zipper Multi Fragrances Blocks (Pack of 3)  (30 g),128,47,,2019-11-06 00:38:11
11497,Lotus Herbals Rosetone Facial Skin Toner  (100 ml),246,376,,2019-11-09 00:31:26
11498,Wild Stone Code Copper Body Perfume Perfume Body Spray - For Men  (120 ml),242,75,,2019-11-04 00:32:07
11499,Dilbahar's Ayurvedic Yummy Digestives Heeng Khatta Meetha Tablet  (200 g),94,688,,2019-11-13 00:43:24
11500,Gits Ready Meals - Veg Biryani 265 g,81,630,,2019-11-27 00:29:40
11501,Mysore Sandal Jasmine Rose Soap  (3 x 150 g),182,823,,2019-11-26 00:30:14
11502,Safe Harvest Red Chilli Long  (200 g),57,68,,2019-11-10 00:23:32
11503,Chupa Chups Sour Belt Chewy Mixed Fruit Toffee  (Pack of 2),45,963,,2019-11-04 00:28:30
11504,Cadbury Temptations Almond Treat Chocolate Bars  (72 g),90,813,,2019-11-23 00:36:15
11505,Bikano Gulab Jamun Box  (1 kg),189,138,,2019-11-14 00:27:59
11506,Kissan Mango Jam 490 g,148,189,,2019-11-03 00:27:18
11507,Atish Papad - Garlic & Sago Fryums 100 g,28,246,,2019-11-04 00:27:01
11508,Sakthi Dhall Rice Powder  (100 g),39,800,,2019-11-23 03:10:38
11509,Origo Fresh Ragi  (1 kg),54,354,,2019-11-14 00:24:44
11510,Horlicks Chocolate Delight Flavour Mix  (750 g),253,186,,2019-11-13 00:29:37
11511,Zandu Ultra Power Balm  (8 ml),42,113,,2019-11-04 00:36:41
11512,Cesar Pomace Olive Oil Plastic Bottle  (1 L),418,102,,2019-11-06 00:23:17
11513,Pro Nature Organic Unpolished Green Moong Dal (Split)  (500 g),89,150,,2019-11-03 00:27:00
11514,"ASAP Assorted Pack Cereal Bars  (120 g, Box)",88,32,,2019-11-10 00:26:15
11515,Pro Nature Organic Tamarind  (500 g),180,93,,2019-11-21 00:23:39
11516,Organic Tattva Natural Rock Salt  (500 g),38,751,,2019-11-08 00:28:22
11517,DCC Delicious Almonds  (500 g),724,647,,2019-11-15 00:24:40
11518,Rostaa Berrylicious Assorted Fruit  (200 g),363,928,,2019-11-14 00:24:52
11519,Bella Herbs Tilia Pantyliner  (Pack of 60),159,123,,2019-11-21 00:31:31
11520,Bambino Pastta Instant Tasty Masala Pasta  (65 g),25,716,,2019-11-27 00:27:24
11521,Palmolive Raspberry Foaming Hand Wash Pump Dispenser  (250 ml),140,100,,2019-11-15 00:31:30
11522,Origo Fresh Ragi  (1 kg),54,11,,2019-11-09 00:22:36
11523,Meera Strong and Healthy Shampoo 650ml  (650 ml),450,742,,2019-11-30 00:32:13
11524,Odonil Lavender Blocks  (50 g),44,947,,2019-11-08 00:34:52
11525,Nivea Aloe Hydration Body Lotion  (400 ml),326,661,"Smooth skin begins with the NIVEA Aloe Hydration Body Lotion. Ideal for all skin types, this lotion is mild enough to be used daily. Though it is primarily designed for use on the body, you can use it on the face too. Long-lasting Hydration This dermatologically tested lotion absorbs easily into the skin. Once applied, it keeps your skin moisturised and smooth for up to 48 hours. For Skin That’s Touchably Soft and Visibly Smooth Enriched with aloe vera extracts, this alcohol-free lotion soothes dry and irritated skin, and nourishes it back to health.",2019-11-09 00:32:00
11526,Lotus Herbals WhiteGlow Skin Whitening & Brightening Hand & Body Lotion SPF-25 I PA+++  (300 ml),294,55,"Infused with a unique blend of rare fruit and proven plant extracts, this triple-action body lotion penetrates the layers of your skin to nourish and hydrate it. It minimizes the appearance of dark spots and improves the skin tone to give you a radiant glow. This body lotions also contains SPF 25 to protect your skin from the harmful UV rays.",2019-11-20 00:33:35
